id,cell,stage,model,created,charged,status
234bcd094bda44fbaa55e9d5e4413cf7,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815894.5904996,0.00076574,settled
b5b33081de95400882155bb4f83a3a08,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815895.3660543,0.00128704,settled
575277305b1c4c61b9a635b4a4dcada6,train__ladder_sol_medium__amc12a_2017_p7__seed0,solver,gpt-5.6-luna,1789815895.3854694,0.00192381,settled
9a4caa7c3cda4e88b0efc9a7371620e6,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815895.7643783,0.0008380799999999999,settled
c2f2ea256bda4bd091c1558ed1619007,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815896.6468372,0.0010673100000000001,settled
57e36d84910c489480ed622e0532c15a,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815898.0860403,0.0005815499999999999,settled
596293aa7020498b9dfee2a05aacf909,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815899.34245,0.0008615399999999999,settled
e1774c494b7b41208250c73a4321241d,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815899.602452,0.00045757,settled
bf762925ceab4f598d5e1c45bda82112,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815900.0478392,0.0024268199999999997,settled
032a18a081c24f1ba373f1a8ed45e0be,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815900.3840754,0.0002657,settled
50c11eca80dd4f2ea0d2728e677adcda,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815900.9785569,0.0019126999999999998,settled
27880984c71f409e963eb7440a667acb,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815901.0421867,0.00080199,settled
abb6c7b1e03e45548cbe0d66c4fc0a68,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815901.973561,0.0009056299999999999,settled
22b04920b56847b897e5641ba87eb0c9,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815902.0976691,0.00031019,settled
1bbd48fd07364c5cb4e6c710755d1ea6,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815903.003228,0.00047516999999999997,settled
f1921aca6e75456daf54e8ac4d5316b8,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815903.2356913,0.0006942599999999999,settled
e980fa0aa28a462bb42c5a5d6907335a,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815903.5333505,0.00069787,settled
e5c13c3cb0a64ef6a82fbf65b2220851,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815904.2578547,0.0003664,settled
6d165ce29623482b86f4d53d66057a19,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815904.5529103,0.00041575,settled
3d79e84955d04b488790be3326e5de3b,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815904.8049488,0.00030554,settled
16728539f67a4f17acffcc07c0ecf9a3,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.0230758,0.00149143,settled
994199d91fba4d609f648d1337f58a54,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.051979,0.0012246499999999999,settled
e0d147d350a848499c9309a30a788705,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.07113,0.00034104000000000003,settled
204c29ce5397428f9536db81a492a45e,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.4208703,0.00039337,settled
61bd90b2470b466299fbe9240b94a73f,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.5240872,0.0014631499999999999,settled
3be8c7a2c04c434d9fb3a5da4655fd38,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815906.7067876,0.00097627,settled
168df2cf2563418e937cc587bbaf2f00,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815907.1073437,0.00136362,settled
c348bf6f5f5f4d0681203ba97a238ea3,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815907.2587466,0.00047536999999999997,settled
6b5e604d7c014eaeaa5bb344d174ca23,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815907.837382,0.00021116,settled
410eb2c45d2242ce85c99d209e88a9f8,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815908.0087152,0.00193203,settled
b1bc4e772bd04e47870371454d2d8c29,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815908.2538228,0.00040545999999999996,settled
5574b41938be4a0c8e75f610a22f4fbf,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815909.1932654,0.00097741,settled
c8a58cd18d414c218481f4b7d152686d,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815909.2633312,0.00030239,settled
7a3c21b5e669401eb4628fdadb375e26,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815910.6207104,0.00056213,settled
88b9658a732c42099279e25eb9ee7882,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815910.7432265,0.00030344,settled
bbdfdbfbeceb43319524c71188dbeb3d,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815910.8351862,0.00102952,settled
4e2646ba765b4f53bd87e1f9187daee1,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815912.3005304,0.0005546899999999999,settled
31ab64e85dc94b91b89386b30355caf9,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815913.0388277,0.00113879,settled
8f33f2af9a8845f0a12348b73b964691,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815913.1804142,0.00194423,settled
ae209a1af9374f2ba14b15c79bcfa07e,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815913.629191,0.00065391,settled
f83348a116c448f095f8f0634050736a,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815913.811345,0.00176448,settled
1b497a40551641d2a6d79fdd5d58e2cc,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815913.990756,0.0009169199999999999,settled
a4573efec41c42ceb3ee80696adf22e4,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815914.3001719,0.0007370899999999999,settled
d859c678720a4f0fb92940eecf415330,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815914.9053895,0.0006997899999999999,settled
d441747ab97c47fa8ba7a08397ddaa1d,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815914.9484403,0.00055199,settled
95604be14fcb4272bdb4f927cee2f037,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815915.9939911,0.00041777000000000003,settled
f0c411495e6947b48fbc3c98d0884d1c,train__ladder_luna_medium__amc12b_2004_p3__seed0,solver,gpt-5.6-luna,1789815916.4918554,0.00604508,settled
f729d502b7be4c83b29907759da862b2,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815916.8125408,0.00063228,settled
6c9ca4e453fd4d4c881c9401ae5d67eb,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815916.9491236,0.0007250099999999999,settled
41e6405cd1c640b2ad66e0707ab9e0c5,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815916.977843,0.00034418999999999997,settled
b8f002dbd19845f3a8f8f2eed3b7c92f,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815917.0867434,0.0028595499999999998,settled
304114cde1524f6c8bb17fc6b2f9a735,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815917.2202966,0.00092518,settled
57a14469ea374be4a3c11ee6acab3852,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815917.3615644,0.00213971,settled
8685d179a9204470badfeffe8619a96b,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815917.576253,0.0007746799999999999,settled
81a0a17d4e3942e79169386bd0c3a8d3,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815918.0709362,0.0015173699999999999,settled
2fc3714295aa46af91eece69b04fc7e0,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815920.154969,0.00037642,settled
36007fe06afe441894a6369de1667900,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815920.4031987,0.0015967,settled
ef999e46c0ef44598e66cc651d5cc41c,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815920.561546,0.0008110400000000001,settled
09223dd6b0ad4777901f355ea8329961,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815920.658526,0.00083475,settled
e9d8c5876e5644219b48540bbc1631e1,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815921.120664,0.00039923,settled
197d1b730c104b6bbe6a4ff64ec026d5,train__ladder_v2_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815921.4894214,0.00171833,settled
21fa5bf94ad0484781c12f93bf569d87,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815921.8911223,0.00067258,settled
ae0d9bdd858341c3b5efe796de2484c6,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815922.6666543,0.00081842,settled
d34f781ee8a44bbe80f5889fcfa28ee5,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815923.0538237,0.00032515000000000007,settled
7d7cca1e65c9405b88aca3bc6c7e6b01,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815924.0429811,0.00266043,settled
467317eb87b14e7293f8c1708c3d41fc,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815924.525335,0.00162386,settled
bfbb46713d5240b9969fb15f102cac3e,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815925.553108,0.00078327,settled
227da0edce334e12995734270d2fd313,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815925.6831524,0.00109063,settled
ee4985c27d024606aa20b91e5ff527a4,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815925.7788527,0.00165271,settled
190d19dbf54e44838fb2ae1b7e8b1dc8,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815926.643964,0.00069674,settled
780ff88e57db4a41874903161017df05,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815927.0640206,0.00175077,settled
9d6d0eb76cd14d2383489d2ecb5c00f0,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815927.7466493,0.0033760099999999996,settled
960825f2583849c09a8071817633a1e8,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815929.1720996,0.0010284,settled
4c46b16120fd4c63a41ceacfc497b3a4,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815929.5597634,0.00101863,settled
026cb5fa96754eab938da815a57c5427,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815929.8202963,0.0009919500000000001,settled
49edcda4c99644568821e1c62212b70b,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815929.9086604,0.00102127,settled
c638353652a84875beec855a7c8013f4,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815931.1314585,0.00072083,settled
1a2600ae431349c399e156c0e6dea04e,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815932.8042042,0.0015368299999999999,settled
09b335d0e93740fd833a986427ed88c1,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815933.1413589,0.00113276,settled
01683180ef1743c3b1ee8ba1e863114e,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815933.329817,0.00077325,settled
3d035f85e0484511ae1402272816fac6,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815934.644635,0.00151316,settled
fa85070eb07b4102b4e0a4f6a9a53f16,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815934.9996977,0.00280685,settled
5e8100263f8d46fdb031c73e99aa1e48,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815935.0713675,0.00085436,settled
6316bb5f5b3945b4b2a61adeefe247f8,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815936.5430603,0.0014856000000000001,settled
32bfa07bc29f40f5bff736b7e9d66e0d,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815938.3698485,0.00143727,settled
e60091fbd7bb4db695ffa2d08c6b0ed4,train__ladder_v2_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815939.2565367,0.0013937399999999999,settled
31eb9bb3dcb6445897d7d386829282f1,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815939.486485,0.0014148399999999999,settled
7fec9ef93108488d9ce531577e39bcc2,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815940.2972567,0.00045656999999999995,settled
28a2cb9f2b11408ca29036f5190d4929,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815941.4200165,0.00072021,settled
cfbc62a838b346fe84b069fb5d7f3b6c,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815941.6824555,0.00056964,settled
0e0b8e40111f46c186efdb6919fac199,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815942.4577816,0.00098023,settled
8e8498126ee442169b43b445b2d11379,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815944.1409547,0.00034858999999999997,settled
3cad04bca97c48368f991047674a772b,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815944.6818037,0.00038661,settled
84d9f6c191b14954b0c139038be52ff6,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815945.1691706,0.00118684,settled
0c1ea589adf44b38917fb6d2a75f0eb0,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815945.5531256,0.0008793099999999999,settled
4c527eb13be54854b90a73379b0736e8,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815945.6878445,0.00159926,settled
9bfb9bd23f7f40cd9656cf90377e19f2,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815945.7329588,0.00102403,settled
f3389fbb906442d89232d60d382ebb1a,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815945.8461664,0.0008905599999999999,settled
7614bcd52ac44417ad0842c3762996f3,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815946.1711679,0.0010224400000000001,settled
d15493a4d06c4bd99dcfe5219eae59db,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815946.7860868,0.00197437,settled
e0d2c8645ed54438a8d0b947d72bc2d8,train__ladder_v2_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815948.6122994,0.0028230699999999996,settled
ebaadd48db2c4131bc5fc8cc1bb39763,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815948.6958716,0.00237508,settled
a04ea2c3b95b4de5b2ceb0d91c4eb81e,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815949.908782,0.00173942,settled
4f5fb787dd2d4fc7903d9b6d18ce3462,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815950.122469,0.0017827099999999999,settled
3d769b7e23184a62ae2357aba638e61e,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815950.2814322,0.00081677,settled
ebd5a0c2122146f7afb4e16ce5bf06b7,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815950.6330814,0.00142308,settled
de5b8a2ea74244a885be9752b9bdb677,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815950.9607182,0.0011135,settled
2196d4a3b55945c1bf858cb38d86c1aa,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815952.9751458,0.00096448,settled
2fede9e3d861488fa7600032f6dfc176,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815953.5729413,0.00141197,settled
ff9e227843ba478ba164e1257a11b5b0,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815954.0523572,0.00067567,settled
04511b55399f4df68adfd3aee748d4c7,train__ladder_v2_astra_medium__amc12_2000_p1__seed0,solver,gpt-5.6-luna,1789815954.2887928,0.00319473,settled
a4a6d0f31f3c4cc0beaee2d5dd0feed8,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815955.7365847,0.00298116,settled
3adb1e19328e4412ab3bcd7ad28097d8,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815955.7908487,0.0008304499999999999,settled
75f2e16cc198430084685b7f73307668,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815956.4534569,0.00201723,settled
c3c3f594f9aa4c38a1d485e3d97eabf6,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815957.2637298,0.0016604599999999999,settled
36e41fa6a46c45ba866bd4e3b529c266,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815957.7453823,0.0010536599999999999,settled
8e55280028ff4953aa7ca661dceaf9e5,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815957.7937322,0.00134088,settled
e4691ba7b35a4a879797c6a8f918fcdf,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815957.9092681,0.0022002099999999998,settled
9f5da05238bd41569fe3318c321246ac,train__ladder_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815958.6199708,0.00158704,settled
50b1c082cf4741ef8e61ccd080fb3ffe,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815960.2383163,0.0007331799999999999,settled
413bc8ffac364df1b952c12975adeca2,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815960.373678,0.00088864,settled
087b04e973714f93bfe4bd77bd9c22c2,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815960.9552994,0.00054454,settled
473c82528a6f4f64975caa8f476c75e5,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815961.949543,0.00125794,settled
ce513b810d024a628fdd1cb4067bdbf1,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815962.761583,0.0005603600000000001,settled
54873f2c8c5c4934ae939792dee9d635,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815963.14915,0.00038525,settled
afd5b5c7716c438daffc2a375c4b3ea9,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815963.188686,0.0021864700000000003,settled
6b97ff09f5b44bf6a92103b44945f01b,train__ladder_v2_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815963.4157488,0.00147227,settled
e4b0ab2db4094c53b89f2501bae42085,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815963.5224059,0.0007015999999999999,settled
955a84ce547742ac81489ede81a4e38c,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815964.7740388,0.00045089,settled
3ea68ea78d724baaa4459f72ceb516e9,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815966.379266,0.0005097099999999999,settled
246bb762687f484fa8597b81cc845c6f,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815966.5183797,0.00157227,settled
6f470b24abdb4ee88ea6a8381948a260,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815967.0900216,0.00042255,settled
61a92eb7cdf640f0bd02db91da33627c,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815967.2552197,0.00084092,settled
6fd1ec2f57c546aea9e084b8f2af0f85,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815967.5138214,0.0005975700000000001,settled
6b4fb747301f431396ad776ec4bba9b2,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815967.6466377,0.00215489,settled
2ff96a62bd19408d9b2996edd116c510,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815967.665749,0.00275376,settled
7adb8e4ac1a14b34b7a9ef0ecf092a50,train__ladder_terra_medium__amc12_2000_p1__seed0,solver,gpt-5.6-luna,1789815968.0207448,0.040627529999999995,settled
677dbf9f78764bee96bd51f29f8b98f6,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815968.0463963,0.0007756099999999999,settled
7436899a9b3c4a108afcbd5f77b009b0,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815968.120504,0.00172083,settled
170dc06138364be08ee966a0032c9402,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815968.9391236,0.00117345,settled
8afbff361903405a9161737de551149c,train__ladder_v2_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815969.0550604,0.0016315499999999998,settled
e6474e2d678a45de9f46da962daabb3f,train__ladder_luna_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815969.0813127,0.00106101,settled
23e170b80a5b4a2594f2487972fff13f,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815969.2103207,0.00076071,settled
80780023681947e795d30952f3def5b0,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815971.2450726,0.00052332,settled
a6d120b183384bfd83d98c3c0c933496,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815971.3455663,0.00062436,settled
e98aea0b71244b3293bd42929d456d9f,train__ladder_v2_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815971.6289847,0.00216017,settled
6859e158653345ccb2aec5d0b7771fc1,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815971.8700473,0.00111648,settled
8d8bd2ba134749acb08cf087fd052e0b,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815973.6534052,0.00115598,settled
6d1b295799d4476ebfe8909398c87bdc,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815973.9927,0.00059728,settled
813b3daa874d4fffb4956070618926c7,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815974.209055,0.00163586,settled
400a5dcddcba4fc6961db19048e04c79,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815974.3435016,0.00164164,settled
918134b5af484134a75e66f524c6eb8d,train__ladder_v2_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815974.8019066,0.00079844,settled
684f0d3ba55a45498f11f452a6a66023,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815975.857733,0.00246456,settled
82d442b577b3416d858777973128aa2e,train__ladder_v2_terra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815976.017232,0.0020141,settled
2bebcad62db145ccbee67e4063a62f3a,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815976.6560097,0.00044804999999999997,settled
9b85886553dd4eee81a58da186d132f5,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815977.282208,0.00187154,settled
4cc7ee27fa284f62bd4f97f41d6d9f28,train__ladder_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815977.3250494,0.00310144,settled
bfaa931d69ff480c8c9eb55a632b72cc,train__ladder_v2_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815978.2414045,0.0037385699999999997,settled
eff9622db3c545a497dff17d88c7a358,train__ladder_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815978.435285,0.00065805,settled
71794afdf7dc444bb8e92c7a0c7142fe,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815980.6322143,0.0014129,settled
efeaf6b3f4084e6b95b6839f026416ba,train__ladder_v2_sol_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815982.1241946,0.00185308,settled
5e7c74ec3e0942c9b77e0f07037d995e,train__ladder_v2_astra_medium__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815983.6162603,0.00192093,settled
b06380db2d4c433898211d6c5fa0db56,train__ladder_v2_luna_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815983.850039,0.00289226,settled
bf717052a6774f509089ca7fe57e7fa0,train__author_none__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815984.0750942,0.00123841,settled
bb6652068b804674aa284bbda7143ff2,train__ladder_terra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815984.168024,0.0024995,settled
5df4a9a9cd6c4858816b8ab0c50fcedc,train__ladder_v2_astra_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815984.7046175,0.0016612699999999998,settled
e5395ce60cdb46aa83077d48f51c6078,train__ladder_sol_high__mathd_numbertheory_629__seed0,solver,gpt-5.6-luna,1789815988.2896874,0.0006011899999999999,settled
